State,Transaction_year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,latitude,longitude
arunachal-pradesh,2020,1,lower subansiri,15770,34273250.72,26.879641,80.56982
arunachal-pradesh,2020,2,papum pare,221728,535085907.3,26.879641,80.56982
arunachal-pradesh,2020,2,west kameng,95421,251395972.2,26.879641,80.56982
arunachal-pradesh,2020,2,changlang,69279,128572448,26.879641,80.56982
arunachal-pradesh,2020,2,lohit,56541,114730675.5,26.879641,80.56982
arunachal-pradesh,2020,2,east siang,55680,112693868.8,26.879641,80.56982
arunachal-pradesh,2020,2,tawang,44499,121561732.2,26.879641,80.56982
arunachal-pradesh,2020,2,namsai,34972,54870798.31,26.879641,80.56982
arunachal-pradesh,2020,2,west siang,32777,72790231.05,26.879641,80.56982
arunachal-pradesh,2020,2,tirap,28830,63497030.84,26.879641,80.56982
arunachal-pradesh,2020,2,lower dibang valley,26234,42360072.53,26.879641,80.56982
arunachal-pradesh,2020,3,papum pare,298350,859373863.7,26.879641,80.56982
arunachal-pradesh,2020,3,west kameng,111029,332812237.8,26.879641,80.56982
arunachal-pradesh,2020,3,changlang,73842,159158438.9,26.879641,80.56982
arunachal-pradesh,2020,3,east siang,69710,176323789.9,26.879641,80.56982
arunachal-pradesh,2020,3,lohit,65889,156523653.2,26.879641,80.56982
arunachal-pradesh,2020,3,tawang,56016,182137862.7,26.879641,80.56982
arunachal-pradesh,2020,3,namsai,37019,76484566.53,26.879641,80.56982
arunachal-pradesh,2020,3,west siang,34295,92449732.96,26.879641,80.56982
arunachal-pradesh,2020,3,tirap,30046,81539831.53,26.879641,80.56982
arunachal-pradesh,2020,3,lower dibang valley,27655,63469161.33,26.879641,80.56982
arunachal-pradesh,2020,4,papum pare,390528,1205917754,26.879641,80.56982
arunachal-pradesh,2020,4,west kameng,129575,390436113.7,26.879641,80.56982
arunachal-pradesh,2020,4,east siang,88632,250515095.2,26.879641,80.56982
arunachal-pradesh,2020,4,changlang,84852,204367875.1,26.879641,80.56982
arunachal-pradesh,2020,4,lohit,80530,196997836.8,26.879641,80.56982
arunachal-pradesh,2020,4,tawang,67262,240482254.6,26.879641,80.56982
arunachal-pradesh,2020,4,namsai,46762,111916731.5,26.879641,80.56982
arunachal-pradesh,2020,4,west siang,45207,125118193,26.879641,80.56982
arunachal-pradesh,2020,4,tirap,36124,104709589.7,26.879641,80.56982
arunachal-pradesh,2020,4,lower dibang valley,33455,81929299.57,26.879641,80.56982
arunachal-pradesh,2021,1,papum pare,419891,1388723427,26.879641,80.56982
arunachal-pradesh,2021,1,west kameng,120906,384735272.8,26.879641,80.56982
arunachal-pradesh,2021,1,east siang,82357,253988360.8,26.879641,80.56982
arunachal-pradesh,2021,1,changlang,78849,220167765.5,26.879641,80.56982
arunachal-pradesh,2021,1,lohit,72380,198534806.9,26.879641,80.56982
arunachal-pradesh,2021,1,tawang,54137,207859088.4,26.879641,80.56982
arunachal-pradesh,2021,1,namsai,45753,116637630.7,26.879641,80.56982
arunachal-pradesh,2021,1,west siang,42575,138700637.3,26.879641,80.56982
arunachal-pradesh,2021,1,lower dibang valley,32427,90709108.52,26.879641,80.56982
arunachal-pradesh,2021,1,tirap,32043,110593517.1,26.879641,80.56982
arunachal-pradesh,2021,2,papum pare,552953,1501062555,26.879641,80.56982
arunachal-pradesh,2021,2,west kameng,164866,482626617.9,26.879641,80.56982
arunachal-pradesh,2021,2,east siang,106787,286839106.5,26.879641,80.56982
arunachal-pradesh,2021,2,changlang,105461,264031910.3,26.879641,80.56982
arunachal-pradesh,2021,2,lohit,99686,230495504.2,26.879641,80.56982
arunachal-pradesh,2021,2,tawang,70061,251025038,26.879641,80.56982
arunachal-pradesh,2021,2,namsai,64781,147069902.4,26.879641,80.56982
arunachal-pradesh,2021,2,west siang,59341,180700138.8,26.879641,80.56982
arunachal-pradesh,2021,2,tirap,46320,144548683.3,26.879641,80.56982
arunachal-pradesh,2021,2,lower dibang valley,42091,105552358.1,26.879641,80.56982
arunachal-pradesh,2021,3,papum pare,710098,1995999756,26.879641,80.56982
arunachal-pradesh,2021,3,west kameng,209165,658232385.7,26.879641,80.56982
arunachal-pradesh,2021,3,east siang,128957,368061706.2,26.879641,80.56982
arunachal-pradesh,2021,3,changlang,120126,319705502.4,26.879641,80.56982
arunachal-pradesh,2021,3,lohit,117879,275160751.4,26.879641,80.56982
arunachal-pradesh,2021,3,tawang,89052,365404078.4,26.879641,80.56982
arunachal-pradesh,2021,3,namsai,79292,177380632.2,26.879641,80.56982
arunachal-pradesh,2021,3,west siang,65763,217065611.3,26.879641,80.56982
arunachal-pradesh,2021,3,lower dibang valley,50270,133788747,26.879641,80.56982
arunachal-pradesh,2021,3,tirap,47118,143620525.9,26.879641,80.56982
arunachal-pradesh,2021,4,papum pare,919925,2435796597,26.879641,80.56982
arunachal-pradesh,2021,4,west kameng,247346,765859269.3,26.879641,80.56982
arunachal-pradesh,2021,4,east siang,169617,450185173,26.879641,80.56982
arunachal-pradesh,2021,4,changlang,147432,403255246.4,26.879641,80.56982
arunachal-pradesh,2021,4,lohit,142772,328942905.3,26.879641,80.56982
arunachal-pradesh,2021,4,namsai,105194,220513367.7,26.879641,80.56982
arunachal-pradesh,2021,4,tawang,99575,412396002.3,26.879641,80.56982
arunachal-pradesh,2021,4,west siang,79050,267978346.9,26.879641,80.56982
arunachal-pradesh,2021,4,lower dibang valley,65302,174980099.8,26.879641,80.56982
arunachal-pradesh,2021,4,lower subansiri,60146,199366119.1,26.879641,80.56982
arunachal-pradesh,2022,1,papum pare,1163726,2909248439,26.879641,80.56982
arunachal-pradesh,2022,1,west kameng,240672,705607894,26.879641,80.56982
arunachal-pradesh,2022,1,east siang,201945,501600929,26.879641,80.56982
arunachal-pradesh,2022,1,changlang,171494,490549428.8,26.879641,80.56982
arunachal-pradesh,2022,1,lohit,169954,393361044.5,26.879641,80.56982
arunachal-pradesh,2022,1,namsai,117173,256004887.6,26.879641,80.56982
arunachal-pradesh,2022,1,west siang,92331,315562272.6,26.879641,80.56982
arunachal-pradesh,2022,1,tawang,86721,346661566.5,26.879641,80.56982
arunachal-pradesh,2022,1,lower dibang valley,83531,235243185.5,26.879641,80.56982
arunachal-pradesh,2022,1,lower subansiri,73100,239825149.9,26.879641,80.56982
arunachal-pradesh,2022,2,papum pare,1444757,3269917297,26.879641,80.56982
arunachal-pradesh,2022,2,west kameng,327925,893486447.6,26.879641,80.56982
arunachal-pradesh,2022,2,east siang,261162,604825118.2,26.879641,80.56982
arunachal-pradesh,2022,2,lohit,226199,502322813.6,26.879641,80.56982
arunachal-pradesh,2022,2,changlang,203732,513287861.1,26.879641,80.56982
arunachal-pradesh,2022,2,namsai,152652,293920909.2,26.879641,80.56982
arunachal-pradesh,2022,2,tawang,132824,494351396.8,26.879641,80.56982
arunachal-pradesh,2022,2,west siang,121772,375530981.6,26.879641,80.56982
arunachal-pradesh,2022,2,lower dibang valley,104498,271945446.4,26.879641,80.56982
arunachal-pradesh,2022,2,lower subansiri,94109,287993729.8,26.879641,80.56982
arunachal-pradesh,2022,3,papum pare,1651143,3211809407,26.879641,80.56982
arunachal-pradesh,2022,3,west kameng,371632,945171308.2,26.879641,80.56982
arunachal-pradesh,2022,3,east siang,286766,594752976.4,26.879641,80.56982
arunachal-pradesh,2022,3,lohit,236792,461745616.9,26.879641,80.56982
arunachal-pradesh,2022,3,changlang,216609,492535245.1,26.879641,80.56982
arunachal-pradesh,2022,3,namsai,151676,277199997,26.879641,80.56982
arunachal-pradesh,2022,3,tawang,138313,514855579.7,26.879641,80.56982
arunachal-pradesh,2022,3,west siang,136332,395192938,26.879641,80.56982
arunachal-pradesh,2022,3,lower dibang valley,112848,273001216.7,26.879641,80.56982
arunachal-pradesh,2022,3,lower subansiri,109261,285712248.1,26.879641,80.56982
arunachal-pradesh,2022,4,papum pare,1917365,3401999229,26.879641,80.56982
arunachal-pradesh,2022,4,west kameng,421418,954522716.7,26.879641,80.56982
arunachal-pradesh,2022,4,east siang,327737,623525449.5,26.879641,80.56982
arunachal-pradesh,2022,4,lohit,276551,503661703.8,26.879641,80.56982
arunachal-pradesh,2022,4,changlang,254818,572195646.8,26.879641,80.56982
arunachal-pradesh,2022,4,namsai,188919,307955075.5,26.879641,80.56982
arunachal-pradesh,2022,4,west siang,176377,449302139.5,26.879641,80.56982
arunachal-pradesh,2022,4,tawang,155419,518332824.9,26.879641,80.56982
arunachal-pradesh,2022,4,lower subansiri,143172,339443886.2,26.879641,80.56982
arunachal-pradesh,2022,4,lower dibang valley,137218,308329533.6,26.879641,80.56982
assam,2018,1,kamrup metropolitan,194617,284766219,26.200604,92.937574
assam,2018,1,marigaon,79832,105067294.5,26.200604,92.937574
assam,2018,1,barpeta,67801,56352302.38,26.200604,92.937574
assam,2018,1,nagaon,66695,56352631.29,26.200604,92.937574
assam,2018,1,cachar,56481,57250290.53,26.200604,92.937574
assam,2018,1,sonitpur,51976,73005566.25,26.200604,92.937574
assam,2018,1,kamrup,47859,41868129.26,26.200604,92.937574
assam,2018,1,dibrugarh,44792,53258765.87,26.200604,92.937574
assam,2018,1,tinsukia,41237,45886201.03,26.200604,92.937574
assam,2018,1,jorhat,33322,41164542.06,26.200604,92.937574
assam,2018,2,kamrup metropolitan,320417,548619364.2,26.200604,92.937574
assam,2018,2,marigaon,109223,204057284.2,26.200604,92.937574
assam,2018,2,nagaon,105834,129818644.9,26.200604,92.937574
assam,2018,2,barpeta,102217,117541108.7,26.200604,92.937574
assam,2018,2,cachar,83921,105147622.6,26.200604,92.937574
assam,2018,2,sonitpur,82799,151230715.3,26.200604,92.937574
assam,2018,2,kamrup,74537,83338163.66,26.200604,92.937574
assam,2018,2,dibrugarh,70642,110954951.7,26.200604,92.937574
assam,2018,2,tinsukia,66715,102921465.6,26.200604,92.937574
assam,2018,2,jorhat,53341,70634515.73,26.200604,92.937574
assam,2018,3,kamrup metropolitan,476050,884121118.8,26.200604,92.937574
assam,2018,3,barpeta,145945,230125281.8,26.200604,92.937574
assam,2018,3,nagaon,142195,208584968,26.200604,92.937574
assam,2018,3,cachar,123735,189612378.3,26.200604,92.937574
assam,2018,3,sonitpur,116196,252135800.7,26.200604,92.937574
assam,2018,3,kamrup,112726,148929589.8,26.200604,92.937574
assam,2018,3,marigaon,102867,189132040.9,26.200604,92.937574
assam,2018,3,dibrugarh,98822,173048841.6,26.200604,92.937574
assam,2018,3,tinsukia,90928,155121755.8,26.200604,92.937574
assam,2018,3,jorhat,79724,118008412.3,26.200604,92.937574
assam,2018,4,kamrup metropolitan,686010,1345451492,26.200604,92.937574
assam,2018,4,nagaon,435103,317973029.5,26.200604,92.937574
assam,2018,4,barpeta,225449,354675455.9,26.200604,92.937574
assam,2018,4,marigaon,193075,207853575.1,26.200604,92.937574
assam,2018,4,cachar,187360,272342253.1,26.200604,92.937574
assam,2018,4,sonitpur,165399,358549931.6,26.200604,92.937574
assam,2018,4,kamrup,162592,236088241.5,26.200604,92.937574
assam,2018,4,dibrugarh,144931,264346941.5,26.200604,92.937574
assam,2018,4,tinsukia,127171,253718923.1,26.200604,92.937574
assam,2018,4,dhubri,120810,181651044.9,26.200604,92.937574
assam,2019,1,kamrup metropolitan,1306775,2605380336,26.200604,92.937574
assam,2019,1,nagaon,265767,382986937,26.200604,92.937574
assam,2019,1,barpeta,262834,416977891.5,26.200604,92.937574
assam,2019,1,cachar,206705,335675210.4,26.200604,92.937574
assam,2019,1,kamrup,205094,325387078.1,26.200604,92.937574
assam,2019,1,sonitpur,197716,409811805.5,26.200604,92.937574
assam,2019,1,dibrugarh,180303,308520050.1,26.200604,92.937574
assam,2019,1,marigaon,162645,225891536.8,26.200604,92.937574
assam,2019,1,tinsukia,147896,296016100.5,26.200604,92.937574
assam,2019,1,dhubri,129363,168832530.5,26.200604,92.937574
assam,2019,2,kamrup metropolitan,2488968,5089657877,26.200604,92.937574
assam,2019,2,nagaon,231423,422774561.4,26.200604,92.937574
assam,2019,2,barpeta,228864,466786096.4,26.200604,92.937574
assam,2019,2,sonitpur,192707,444337498.8,26.200604,92.937574
assam,2019,2,cachar,177976,335126276.2,26.200604,92.937574
assam,2019,2,kamrup,176995,334724712.1,26.200604,92.937574
assam,2019,2,dibrugarh,169357,356524668.6,26.200604,92.937574
assam,2019,2,tinsukia,148294,323303192.9,26.200604,92.937574
assam,2019,2,marigaon,130459,235342996.6,26.200604,92.937574
assam,2019,2,jorhat,129744,231878110.7,26.200604,92.937574
assam,2019,3,kamrup metropolitan,2188998,6080999088,26.200604,92.937574
assam,2019,3,barpeta,262253,505242250.3,26.200604,92.937574
assam,2019,3,nagaon,258566,491551326.2,26.200604,92.937574
assam,2019,3,sonitpur,257623,533288953,26.200604,92.937574
assam,2019,3,cachar,242781,426502976.8,26.200604,92.937574
assam,2019,3,dibrugarh,230118,425077484.1,26.200604,92.937574
assam,2019,3,kamrup,222439,383883901.2,26.200604,92.937574
assam,2019,3,tinsukia,196245,357008533.6,26.200604,92.937574
assam,2019,3,jorhat,167468,274329134.4,26.200604,92.937574
assam,2019,3,golaghat,121795,194779142.6,26.200604,92.937574
assam,2019,4,kamrup metropolitan,2510384,7206165642,26.200604,92.937574
assam,2019,4,sonitpur,298139,613461613.3,26.200604,92.937574
assam,2019,4,barpeta,295624,613479659.5,26.200604,92.937574
assam,2019,4,nagaon,287586,546184547.4,26.200604,92.937574
assam,2019,4,cachar,273506,482197783.2,26.200604,92.937574
assam,2019,4,dibrugarh,255885,470389915.8,26.200604,92.937574
assam,2019,4,kamrup,249708,461559258.8,26.200604,92.937574
assam,2019,4,tinsukia,224113,423685126.9,26.200604,92.937574
assam,2019,4,jorhat,185402,307700398,26.200604,92.937574
assam,2019,4,goalpara,139662,282003507.8,26.200604,92.937574
assam,2020,1,kamrup metropolitan,3338601,10080547554,26.200604,92.937574
assam,2020,1,sonitpur,383179,755509094.6,26.200604,92.937574
assam,2020,1,cachar,375774,659702346.2,26.200604,92.937574
assam,2020,1,barpeta,367963,833078665.8,26.200604,92.937574
assam,2020,1,nagaon,360749,736229612.9,26.200604,92.937574
assam,2020,1,kamrup,322830,605538834.9,26.200604,92.937574
assam,2020,1,dibrugarh,317878,585327059.7,26.200604,92.937574
assam,2020,1,tinsukia,286640,541758827,26.200604,92.937574
assam,2020,1,jorhat,232108,371072710.7,26.200604,92.937574
assam,2020,1,golaghat,179380,301335497.8,26.200604,92.937574
assam,2020,2,kamrup metropolitan,2543890,7190215278,26.200604,92.937574
assam,2020,2,nagaon,521404,889592664.4,26.200604,92.937574
assam,2020,2,barpeta,519590,967512954.9,26.200604,92.937574
assam,2020,2,sonitpur,510820,899403354.3,26.200604,92.937574
assam,2020,2,kamrup,461735,696378364.1,26.200604,92.937574
assam,2020,2,cachar,448258,671325302.8,26.200604,92.937574
assam,2020,2,dibrugarh,447580,678491572.8,26.200604,92.937574
assam,2020,2,tinsukia,420620,618021383.2,26.200604,92.937574
assam,2020,2,jorhat,306847,406689798,26.200604,92.937574
assam,2020,2,golaghat,290221,381486790,26.200604,92.937574
assam,2020,3,kamrup metropolitan,4268591,13346088870,26.200604,92.937574
assam,2020,3,barpeta,553783,1306355860,26.200604,92.937574
assam,2020,3,sonitpur,540972,1164586119,26.200604,92.937574
assam,2020,3,nagaon,535675,1153926434,26.200604,92.937574
assam,2020,3,dibrugarh,526945,1106487216,26.200604,92.937574
assam,2020,3,cachar,487493,920279966.2,26.200604,92.937574
assam,2020,3,kamrup,445726,878646586.9,26.200604,92.937574
assam,2020,3,tinsukia,442335,839411510.9,26.200604,92.937574
assam,2020,3,jorhat,315288,542788284.8,26.200604,92.937574
assam,2020,3,golaghat,278714,484885427.9,26.200604,92.937574
assam,2020,4,kamrup metropolitan,5300547,16105922899,26.200604,92.937574
assam,2020,4,barpeta,724763,2053361856,26.200604,92.937574
assam,2020,4,sonitpur,676306,1560923096,26.200604,92.937574
assam,2020,4,nagaon,667880,1665021996,26.200604,92.937574
assam,2020,4,dibrugarh,631601,1479167067,26.200604,92.937574
assam,2020,4,cachar,623731,1434767202,26.200604,92.937574
assam,2020,4,kamrup,557203,1271039293,26.200604,92.937574
assam,2020,4,tinsukia,543941,1209737014,26.200604,92.937574
assam,2020,4,jorhat,400452,815676507.5,26.200604,92.937574
assam,2020,4,goalpara,381733,1018165140,26.200604,92.937574
assam,2021,1,kamrup metropolitan,9400818,24003716534,26.200604,92.937574
assam,2021,1,barpeta,768249,2378951523,26.200604,92.937574
assam,2021,1,dibrugarh,680608,1710571110,26.200604,92.937574
assam,2021,1,nagaon,675634,2019926209,26.200604,92.937574
assam,2021,1,sonitpur,669242,1689369790,26.200604,92.937574
assam,2021,1,cachar,614703,1577581913,26.200604,92.937574
assam,2021,1,kamrup,557802,1450662972,26.200604,92.937574
assam,2021,1,tinsukia,480161,1160430412,26.200604,92.937574
assam,2021,1,goalpara,400249,1203600745,26.200604,92.937574
assam,2021,1,jorhat,388882,856404785.4,26.200604,92.937574
assam,2021,2,kamrup metropolitan,12113618,26948905679,26.200604,92.937574
assam,2021,2,barpeta,1094358,2927546915,26.200604,92.937574
assam,2021,2,nagaon,928187,2446953429,26.200604,92.937574
assam,2021,2,dibrugarh,870918,1976153978,26.200604,92.937574
assam,2021,2,sonitpur,848080,1929013771,26.200604,92.937574
assam,2021,2,cachar,743120,1680050956,26.200604,92.937574
assam,2021,2,kamrup,737877,1686926641,26.200604,92.937574
assam,2021,2,tinsukia,606143,1318534293,26.200604,92.937574
assam,2021,2,goalpara,544911,1475602701,26.200604,92.937574
assam,2021,2,dhubri,528440,1316708577,26.200604,92.937574
assam,2021,3,kamrup metropolitan,16840668,36123082535,26.200604,92.937574
assam,2021,3,barpeta,1436928,3522432995,26.200604,92.937574
assam,2021,3,nagaon,1156024,2903215136,26.200604,92.937574
assam,2021,3,dibrugarh,1116075,2517711536,26.200604,92.937574
assam,2021,3,sonitpur,1030160,2385666128,26.200604,92.937574
assam,2021,3,cachar,998685,2285248943,26.200604,92.937574
assam,2021,3,kamrup,957373,2112276358,26.200604,92.937574
assam,2021,3,tinsukia,726497,1620117007,26.200604,92.937574
assam,2021,3,dhubri,668723,1682447561,26.200604,92.937574
assam,2021,3,goalpara,650085,1747257316,26.200604,92.937574
assam,2021,4,kamrup metropolitan,22903930,48177919267,26.200604,92.937574
assam,2021,4,barpeta,2145496,5341626360,26.200604,92.937574
assam,2021,4,nagaon,1599255,4181552743,26.200604,92.937574
assam,2021,4,dibrugarh,1489321,3247229901,26.200604,92.937574
assam,2021,4,sonitpur,1437714,3119948216,26.200604,92.937574
assam,2021,4,cachar,1424029,3288405319,26.200604,92.937574
assam,2021,4,kamrup,1326629,2906827876,26.200604,92.937574
assam,2021,4,dhubri,947815,2452971275,26.200604,92.937574
assam,2021,4,tinsukia,924326,2099664801,26.200604,92.937574
assam,2021,4,goalpara,920783,2590433258,26.200604,92.937574
assam,2022,1,kamrup metropolitan,28908435,60093746993,26.200604,92.937574
assam,2022,1,barpeta,2846523,7413611761,26.200604,92.937574
assam,2022,1,nagaon,2049272,5405490460,26.200604,92.937574
assam,2022,1,cachar,1869862,4225305321,26.200604,92.937574
assam,2022,1,dibrugarh,1830668,3721424815,26.200604,92.937574
assam,2022,1,sonitpur,1805856,3651941482,26.200604,92.937574
assam,2022,1,kamrup,1708845,3838019247,26.200604,92.937574
assam,2022,1,goalpara,1299073,3720380320,26.200604,92.937574
assam,2022,1,dhubri,1247298,3380205337,26.200604,92.937574
assam,2022,1,darrang,1205741,2732173375,26.200604,92.937574
assam,2022,2,kamrup metropolitan,37896005,70515346667,26.200604,92.937574
assam,2022,2,barpeta,3782074,8597920827,26.200604,92.937574
assam,2022,2,nagaon,2624899,6401629330,26.200604,92.937574
assam,2022,2,dibrugarh,2372318,4426557092,26.200604,92.937574
assam,2022,2,sonitpur,2331103,4228702695,26.200604,92.937574
assam,2022,2,cachar,2208886,4390976386,26.200604,92.937574
assam,2022,2,kamrup,2122755,4247651139,26.200604,92.937574
